seed,noise_percentage,noise_test,accuracy,noise_snr
7,100,white,0.9402862985685072,18.0
8,100,white,0.9415132924335379,18.0
9,100,white,0.9388548057259714,18.0
10,100,white,0.9386503067484663,18.0
11,100,white,0.9355828220858896,18.0
12,100,white,0.943762781186094,18.0
13,100,white,0.9427402862985685,18.0
14,100,white,0.941922290388548,18.0
15,100,white,0.9433537832310839,18.0
16,100,white,0.9425357873210634,18.0
17,100,white,0.9366053169734151,18.0
18,100,white,0.9406952965235174,18.0
19,100,white,0.9388548057259714,18.0
20,100,white,0.9396728016359919,18.0
21,100,white,0.9415132924335379,18.0
22,100,white,0.9433537832310839,18.0
23,100,white,0.943762781186094,18.0
24,100,white,0.9394683026584867,18.0
0,100,white,0.938036809815951,15.0
1,100,white,0.9411042944785276,15.0
2,100,white,0.9359918200408998,15.0
3,100,white,0.9374233128834356,15.0
4,100,white,0.9353783231083844,15.0
5,100,white,0.9353783231083844,15.0
6,100,white,0.9388548057259714,15.0
7,100,white,0.9351738241308793,15.0
8,100,white,0.938036809815951,15.0
9,100,white,0.93640081799591,15.0
10,100,white,0.9368098159509203,15.0
11,100,white,0.9337423312883436,15.0
12,100,white,0.938241308793456,15.0
13,100,white,0.9347648261758691,15.0
14,100,white,0.9372188139059304,15.0
15,100,white,0.9413087934560327,15.0
16,100,white,0.9368098159509203,15.0
17,100,white,0.9323108384458078,15.0
18,100,white,0.9359918200408998,15.0
19,100,white,0.9343558282208589,15.0
20,100,white,0.9368098159509203,15.0
21,100,white,0.9333333333333333,15.0
22,100,white,0.9406952965235174,15.0
23,100,white,0.9370143149284254,15.0
24,100,white,0.9347648261758691,15.0
0,100,white,0.9288343558282208,12.0
1,100,white,0.9319018404907975,12.0
2,100,white,0.929038854805726,12.0
3,100,white,0.9253578732106339,12.0
4,100,white,0.9312883435582822,12.0
5,100,white,0.9288343558282208,12.0
6,100,white,0.9263803680981595,12.0
7,100,white,0.9265848670756647,12.0
8,100,white,0.9239263803680982,12.0
9,100,white,0.9265848670756647,12.0
10,100,white,0.9276073619631902,12.0
11,100,white,0.9265848670756647,12.0
12,100,white,0.9282208588957055,12.0
13,100,white,0.9300613496932515,12.0
14,100,white,0.9300613496932515,12.0
15,100,white,0.9319018404907975,12.0
16,100,white,0.9286298568507158,12.0
17,100,white,0.9241308793456032,12.0
18,100,white,0.9296523517382413,12.0
19,100,white,0.9237218813905931,12.0
20,100,white,0.9265848670756647,12.0
21,100,white,0.929038854805726,12.0
22,100,white,0.9298568507157464,12.0
23,100,white,0.9286298568507158,12.0
24,100,white,0.9259713701431492,12.0
0,100,white,0.9196319018404908,9.0
1,100,white,0.9208588957055215,9.0
2,100,white,0.9202453987730062,9.0
3,100,white,0.9161554192229039,9.0
4,100,white,0.9190184049079755,9.0
5,100,white,0.9224948875255624,9.0
6,100,white,0.9157464212678936,9.0
7,100,white,0.9167689161554192,9.0
8,100,white,0.9141104294478528,9.0
9,100,white,0.9143149284253579,9.0
10,100,white,0.9153374233128835,9.0
11,100,white,0.912678936605317,9.0
12,100,white,0.9235173824130879,9.0
13,100,white,0.9177914110429448,9.0
14,100,white,0.9210633946830266,9.0
15,100,white,0.9188139059304703,9.0
16,100,white,0.9194274028629856,9.0
17,100,white,0.918200408997955,9.0
18,100,white,0.9200408997955011,9.0
19,100,white,0.9177914110429448,9.0
20,100,white,0.9141104294478528,9.0
21,100,white,0.9235173824130879,9.0
22,100,white,0.9198364008179959,9.0
23,100,white,0.9192229038854806,9.0
24,100,white,0.9192229038854806,9.0
0,100,white,0.9030674846625767,6.0
1,100,white,0.9079754601226994,6.0
2,100,white,0.90920245398773,6.0
3,100,white,0.9012269938650307,6.0
4,100,white,0.9038854805725971,6.0
5,100,white,0.9049079754601227,6.0
6,100,white,0.9022494887525563,6.0
7,100,white,0.9008179959100204,6.0
8,100,white,0.9028629856850716,6.0
9,100,white,0.903476482617587,6.0
10,100,white,0.8971370143149284,6.0
11,100,white,0.8987730061349694,6.0
12,100,white,0.903680981595092,6.0
13,100,white,0.9075664621676892,6.0
14,100,white,0.9047034764826176,6.0
15,100,white,0.9081799591002045,6.0
16,100,white,0.9075664621676892,6.0
17,100,white,0.8993865030674847,6.0
18,100,white,0.9081799591002045,6.0
19,100,white,0.9040899795501023,6.0
20,100,white,0.9049079754601227,6.0
21,100,white,0.9085889570552147,6.0
22,100,white,0.9102249488752556,6.0
23,100,white,0.9051124744376278,6.0
24,100,white,0.9028629856850716,6.0
0,100,white,0.8850715746421268,3.0
1,100,white,0.8910020449897751,3.0
2,100,white,0.8903885480572598,3.0
3,100,white,0.8856850715746422,3.0
4,100,white,0.8905930470347648,3.0
5,100,white,0.8881390593047035,3.0
6,100,white,0.8850715746421268,3.0
7,100,white,0.8834355828220859,3.0
8,100,white,0.8895705521472392,3.0
9,100,white,0.8822085889570552,3.0
10,100,white,0.8852760736196319,3.0
11,100,white,0.8838445807770962,3.0
12,100,white,0.8879345603271984,3.0
13,100,white,0.8897750511247444,3.0
14,100,white,0.8826175869120655,3.0
15,100,white,0.8928425357873211,3.0
16,100,white,0.8807770961145194,3.0
17,100,white,0.8822085889570552,3.0
18,100,white,0.8897750511247444,3.0
19,100,white,0.8860940695296523,3.0
20,100,white,0.8905930470347648,3.0
21,100,white,0.8885480572597138,3.0
22,100,white,0.8905930470347648,3.0
23,100,white,0.8846625766871166,3.0
24,100,white,0.8905930470347648,3.0
0,100,white,0.8576687116564418,0.0
1,100,white,0.86359918200409,0.0
2,100,white,0.8644171779141104,0.0
3,100,white,0.8642126789366054,0.0
4,100,white,0.8670756646216768,0.0
5,100,white,0.8605316973415132,0.0
6,100,white,0.8648261758691207,0.0
7,100,white,0.8617586912065439,0.0
8,100,white,0.8640081799591002,0.0
9,100,white,0.8638036809815951,0.0
10,100,white,0.8574642126789366,0.0
11,100,white,0.8605316973415132,0.0
12,100,white,0.8646216768916155,0.0
13,100,white,0.8687116564417178,0.0
14,100,white,0.865439672801636,0.0
15,100,white,0.8650306748466258,0.0
16,100,white,0.8609406952965235,0.0
17,100,white,0.8646216768916155,0.0
18,100,white,0.8664621676891615,0.0
19,100,white,0.8603271983640082,0.0
20,100,white,0.8668711656441718,0.0
21,100,white,0.8658486707566462,0.0
22,100,white,0.8670756646216768,0.0
23,100,white,0.8640081799591002,0.0
24,100,white,0.8584867075664622,0.0
0,100,white,0.8249488752556238,-3.0
1,100,white,0.8253578732106339,-3.0
2,100,white,0.8288343558282208,-3.0
3,100,white,0.8224948875255623,-3.0
4,100,white,0.8243353783231084,-3.0
5,100,white,0.8220858895705522,-3.0
6,100,white,0.8188139059304703,-3.0
7,100,white,0.8251533742331288,-3.0
8,100,white,0.8298568507157464,-3.0
9,100,white,0.8208588957055215,-3.0
10,100,white,0.8247443762781186,-3.0
11,100,white,0.8269938650306748,-3.0
12,100,white,0.8249488752556238,-3.0
13,100,white,0.8233128834355828,-3.0
14,100,white,0.8306748466257668,-3.0
15,100,white,0.8214723926380368,-3.0
16,100,white,0.8222903885480572,-3.0
17,100,white,0.8204498977505112,-3.0
18,100,white,0.8267893660531698,-3.0
19,100,white,0.8241308793456033,-3.0
20,100,white,0.8251533742331288,-3.0
21,100,white,0.8255623721881391,-3.0
22,100,white,0.8296523517382413,-3.0
23,100,white,0.8288343558282208,-3.0
24,100,white,0.8298568507157464,-3.0
0,100,pink,0.9468302658486708,24.0
1,100,pink,0.9492842535787321,24.0
2,100,pink,0.9470347648261759,24.0
3,100,pink,0.9449897750511247,24.0
4,100,pink,0.9468302658486708,24.0
5,100,pink,0.9519427402862985,24.0
6,100,pink,0.9458077709611452,24.0
7,100,pink,0.9480572597137015,24.0
8,100,pink,0.9478527607361963,24.0
9,100,pink,0.9486707566462168,24.0
10,100,pink,0.947239263803681,24.0
11,100,pink,0.9482617586912065,24.0
12,100,pink,0.9503067484662576,24.0
13,100,pink,0.9515337423312883,24.0
14,100,pink,0.9488752556237219,24.0
15,100,pink,0.9476482617586912,24.0
16,100,pink,0.949079754601227,24.0
17,100,pink,0.9447852760736196,24.0
18,100,pink,0.9478527607361963,24.0
19,100,pink,0.9476482617586912,24.0
20,100,pink,0.9456032719836401,24.0
21,100,pink,0.9476482617586912,24.0
22,100,pink,0.9494887525562372,24.0
23,100,pink,0.9468302658486708,24.0
24,100,pink,0.9492842535787321,24.0
0,100,pink,0.945398773006135,21.0
1,100,pink,0.945398773006135,21.0
2,100,pink,0.9464212678936605,21.0
3,100,pink,0.943762781186094,21.0
4,100,pink,0.9439672801635992,21.0
5,100,pink,0.9466257668711656,21.0
6,100,pink,0.9482617586912065,21.0
7,100,pink,0.9456032719836401,21.0
8,100,pink,0.9445807770961145,21.0
9,100,pink,0.9464212678936605,21.0
10,100,pink,0.9441717791411043,21.0
11,100,pink,0.939877300613497,21.0
12,100,pink,0.9464212678936605,21.0
13,100,pink,0.9460122699386503,21.0
14,100,pink,0.9451942740286299,21.0
15,100,pink,0.9433537832310839,21.0
16,100,pink,0.9439672801635992,21.0
17,100,pink,0.9433537832310839,21.0
18,100,pink,0.9451942740286299,21.0
19,100,pink,0.9427402862985685,21.0
20,100,pink,0.9447852760736196,21.0
21,100,pink,0.9427402862985685,21.0
22,100,pink,0.9456032719836401,21.0
23,100,pink,0.943762781186094,21.0
24,100,pink,0.943558282208589,21.0
0,100,pink,0.9386503067484663,18.0
1,100,pink,0.9415132924335379,18.0
2,100,pink,0.9425357873210634,18.0
3,100,pink,0.9386503067484663,18.0
4,100,pink,0.9408997955010225,18.0
5,100,pink,0.943762781186094,18.0
6,100,pink,0.9361963190184049,18.0
7,100,pink,0.9390593047034764,18.0
8,100,pink,0.941717791411043,18.0
9,100,pink,0.9384458077709611,18.0
10,100,pink,0.940081799591002,18.0
11,100,pink,0.9386503067484663,18.0
12,100,pink,0.9411042944785276,18.0
13,100,pink,0.9431492842535787,18.0
14,100,pink,0.9411042944785276,18.0
15,100,pink,0.9423312883435583,18.0
16,100,pink,0.941922290388548,18.0
17,100,pink,0.9370143149284254,18.0
18,100,pink,0.938241308793456,18.0
19,100,pink,0.9357873210633947,18.0
20,100,pink,0.9374233128834356,18.0
21,100,pink,0.9384458077709611,18.0
22,100,pink,0.9441717791411043,18.0
23,100,pink,0.939877300613497,18.0
24,100,pink,0.9411042944785276,18.0
0,100,pink,0.9339468302658487,15.0
1,100,pink,0.9329243353783231,15.0
2,100,pink,0.9361963190184049,15.0
3,100,pink,0.9304703476482618,15.0
4,100,pink,0.9361963190184049,15.0
5,100,pink,0.9347648261758691,15.0
6,100,pink,0.9319018404907975,15.0
7,100,pink,0.9294478527607362,15.0
8,100,pink,0.9333333333333333,15.0
9,100,pink,0.9339468302658487,15.0
10,100,pink,0.9265848670756647,15.0
11,100,pink,0.9357873210633947,15.0
12,100,pink,0.9374233128834356,15.0
13,100,pink,0.93640081799591,15.0
14,100,pink,0.934560327198364,15.0
15,100,pink,0.9411042944785276,15.0
16,100,pink,0.9310838445807771,15.0
17,100,pink,0.9292433537832311,15.0
18,100,pink,0.9325153374233128,15.0
19,100,pink,0.9321063394683027,15.0
20,100,pink,0.9310838445807771,15.0
21,100,pink,0.932719836400818,15.0
22,100,pink,0.9370143149284254,15.0
23,100,pink,0.9331288343558283,15.0
24,100,pink,0.9319018404907975,15.0
0,100,pink,0.9274028629856851,12.0
1,100,pink,0.9251533742331288,12.0
2,100,pink,0.9239263803680982,12.0
3,100,pink,0.9226993865030675,12.0
4,100,pink,0.9206543967280164,12.0
5,100,pink,0.929038854805726,12.0
6,100,pink,0.9231083844580777,12.0
7,100,pink,0.9267893660531697,12.0
8,100,pink,0.9251533742331288,12.0
9,100,pink,0.9200408997955011,12.0
10,100,pink,0.9218813905930471,12.0
11,100,pink,0.9186094069529652,12.0
12,100,pink,0.9224948875255624,12.0
13,100,pink,0.9278118609406953,12.0
14,100,pink,0.9267893660531697,12.0
15,100,pink,0.9269938650306748,12.0
16,100,pink,0.9214723926380368,12.0
17,100,pink,0.9226993865030675,12.0
18,100,pink,0.9243353783231084,12.0
19,100,pink,0.9192229038854806,12.0
20,100,pink,0.9235173824130879,12.0
21,100,pink,0.9276073619631902,12.0
22,100,pink,0.9274028629856851,12.0
23,100,pink,0.9274028629856851,12.0
24,100,pink,0.9202453987730062,12.0
0,100,pink,0.9102249488752556,9.0
1,100,pink,0.9122699386503067,9.0
2,100,pink,0.9114519427402863,9.0
3,100,pink,0.9106339468302659,9.0
4,100,pink,0.9094069529652352,9.0
5,100,pink,0.9100204498977505,9.0
6,100,pink,0.9118609406952966,9.0
7,100,pink,0.9083844580777096,9.0
8,100,pink,0.9116564417177914,9.0
9,100,pink,0.9094069529652352,9.0
10,100,pink,0.9075664621676892,9.0
11,100,pink,0.908997955010225,9.0
12,100,pink,0.9143149284253579,9.0
13,100,pink,0.9104294478527607,9.0
14,100,pink,0.9132924335378323,9.0
15,100,pink,0.9139059304703476,9.0
16,100,pink,0.910838445807771,9.0
17,100,pink,0.9065439672801636,9.0
18,100,pink,0.912678936605317,9.0
19,100,pink,0.9059304703476483,9.0
20,100,pink,0.9106339468302659,9.0
21,100,pink,0.9118609406952966,9.0
22,100,pink,0.9094069529652352,9.0
23,100,pink,0.90920245398773,9.0
24,100,pink,0.914519427402863,9.0
0,100,pink,0.8950920245398774,6.0
1,100,pink,0.8930470347648262,6.0
2,100,pink,0.8950920245398774,6.0
3,100,pink,0.8912065439672802,6.0
4,100,pink,0.8932515337423312,6.0
5,100,pink,0.8995910020449898,6.0
6,100,pink,0.8948875255623722,6.0
7,100,pink,0.8948875255623722,6.0
8,100,pink,0.8965235173824131,6.0
9,100,pink,0.8950920245398774,6.0
10,100,pink,0.8926380368098159,6.0
11,100,pink,0.8912065439672802,6.0
12,100,pink,0.8936605316973415,6.0
13,100,pink,0.8948875255623722,6.0
14,100,pink,0.8934560327198364,6.0
15,100,pink,0.8983640081799591,6.0
16,100,pink,0.8905930470347648,6.0
17,100,pink,0.8910020449897751,6.0
18,100,pink,0.8930470347648262,6.0
19,100,pink,0.8907975460122699,6.0
20,100,pink,0.8952965235173824,6.0
21,100,pink,0.8965235173824131,6.0
22,100,pink,0.8997955010224948,6.0
23,100,pink,0.8926380368098159,6.0
24,100,pink,0.8940695296523518,6.0
0,100,pink,0.8674846625766871,3.0
1,100,pink,0.8734151329243354,3.0
2,100,pink,0.8693251533742331,3.0
3,100,pink,0.868916155419223,3.0
4,100,pink,0.8695296523517383,3.0
5,100,pink,0.8713701431492843,3.0
6,100,pink,0.8680981595092024,3.0
7,100,pink,0.8699386503067484,3.0
8,100,pink,0.8701431492842536,3.0
9,100,pink,0.8693251533742331,3.0
10,100,pink,0.8680981595092024,3.0
11,100,pink,0.867280163599182,3.0
12,100,pink,0.8711656441717791,3.0
13,100,pink,0.8756646216768916,3.0
14,100,pink,0.8656441717791411,3.0
15,100,pink,0.8703476482617587,3.0
16,100,pink,0.8666666666666667,3.0
17,100,pink,0.8680981595092024,3.0
18,100,pink,0.8685071574642127,3.0
19,100,pink,0.868916155419223,3.0
20,100,pink,0.8683026584867075,3.0
21,100,pink,0.8670756646216768,3.0
22,100,pink,0.8756646216768916,3.0
23,100,pink,0.8697341513292434,3.0
24,100,pink,0.8717791411042944,3.0
0,100,pink,0.8329243353783231,0.0
1,100,pink,0.8349693251533742,0.0
2,100,pink,0.832719836400818,0.0
3,100,pink,0.8280163599182004,0.0
4,100,pink,0.834560327198364,0.0
5,100,pink,0.8306748466257668,0.0
6,100,pink,0.8359918200408998,0.0
7,100,pink,0.8325153374233129,0.0
8,100,pink,0.834560327198364,0.0
9,100,pink,0.8323108384458078,0.0
10,100,pink,0.8284253578732106,0.0
11,100,pink,0.838036809815951,0.0
12,100,pink,0.8374233128834356,0.0
13,100,pink,0.8376278118609407,0.0
14,100,pink,0.8278118609406953,0.0
15,100,pink,0.8349693251533742,0.0
16,100,pink,0.8404907975460123,0.0
17,100,pink,0.8353783231083844,0.0
18,100,pink,0.8306748466257668,0.0
19,100,pink,0.8319018404907975,0.0
20,100,pink,0.8341513292433538,0.0
21,100,pink,0.8304703476482618,0.0
22,100,pink,0.8392638036809816,0.0
23,100,pink,0.8276073619631902,0.0
24,100,pink,0.8372188139059304,0.0
0,100,pink,0.7738241308793457,-3.0
1,100,pink,0.7783231083844581,-3.0
2,100,pink,0.7730061349693251,-3.0
3,100,pink,0.7687116564417178,-3.0
4,100,pink,0.7795501022494887,-3.0
5,100,pink,0.7658486707566462,-3.0
6,100,pink,0.7748466257668711,-3.0
7,100,pink,0.7752556237218814,-3.0
8,100,pink,0.7797546012269939,-3.0
9,100,pink,0.767280163599182,-3.0
10,100,pink,0.7768916155419223,-3.0
11,100,pink,0.7779141104294478,-3.0
12,100,pink,0.7791411042944786,-3.0
13,100,pink,0.7899795501022495,-3.0
14,100,pink,0.7779141104294478,-3.0
15,100,pink,0.7813905930470347,-3.0
16,100,pink,0.7719836400817995,-3.0
17,100,pink,0.7766871165644171,-3.0
18,100,pink,0.7840490797546013,-3.0
19,100,pink,0.778118609406953,-3.0
20,100,pink,0.7758691206543967,-3.0
21,100,pink,0.7756646216768917,-3.0
22,100,pink,0.7862985685071575,-3.0
23,100,pink,0.767280163599182,-3.0
24,100,pink,0.7787321063394683,-3.0
0,100,babble,0.9554192229038855,24.0
1,100,babble,0.9550102249488752,24.0
2,100,babble,0.9568507157464212,24.0
3,100,babble,0.9537832310838446,24.0
4,100,babble,0.9525562372188139,24.0
5,100,babble,0.9543967280163599,24.0
6,100,babble,0.9523517382413088,24.0
7,100,babble,0.9529652351738241,24.0
8,100,babble,0.9521472392638037,24.0
9,100,babble,0.9541922290388548,24.0
10,100,babble,0.9546012269938651,24.0
11,100,babble,0.9533742331288344,24.0
12,100,babble,0.9568507157464212,24.0
13,100,babble,0.9548057259713701,24.0
14,100,babble,0.9515337423312883,24.0
15,100,babble,0.9525562372188139,24.0
16,100,babble,0.9556237218813906,24.0
17,100,babble,0.9546012269938651,24.0
18,100,babble,0.9560327198364008,24.0
19,100,babble,0.9556237218813906,24.0
20,100,babble,0.9537832310838446,24.0
21,100,babble,0.9543967280163599,24.0
22,100,babble,0.9576687116564417,24.0
23,100,babble,0.9517382413087935,24.0
24,100,babble,0.9521472392638037,24.0
0,100,babble,0.9543967280163599,21.0
1,100,babble,0.9543967280163599,21.0
2,100,babble,0.9541922290388548,21.0
3,100,babble,0.9492842535787321,21.0
4,100,babble,0.9507157464212679,21.0
5,100,babble,0.9558282208588957,21.0
6,100,babble,0.9498977505112475,21.0
7,100,babble,0.9525562372188139,21.0
8,100,babble,0.9523517382413088,21.0
9,100,babble,0.949079754601227,21.0
10,100,babble,0.9533742331288344,21.0
11,100,babble,0.9517382413087935,21.0
12,100,babble,0.9560327198364008,21.0
13,100,babble,0.9523517382413088,21.0
14,100,babble,0.950920245398773,21.0
15,100,babble,0.9517382413087935,21.0
16,100,babble,0.9550102249488752,21.0
17,100,babble,0.9519427402862985,21.0
18,100,babble,0.9552147239263804,21.0
19,100,babble,0.9527607361963191,21.0
20,100,babble,0.9498977505112475,21.0
21,100,babble,0.9517382413087935,21.0
22,100,babble,0.9572597137014315,21.0
23,100,babble,0.9525562372188139,21.0
24,100,babble,0.9519427402862985,21.0
0,100,babble,0.9519427402862985,18.0
1,100,babble,0.9517382413087935,18.0
2,100,babble,0.9501022494887525,18.0
3,100,babble,0.9474437627811861,18.0
4,100,babble,0.9488752556237219,18.0
5,100,babble,0.950920245398773,18.0
6,100,babble,0.9443762781186094,18.0
7,100,babble,0.9498977505112475,18.0
8,100,babble,0.9505112474437628,18.0
9,100,babble,0.9484662576687116,18.0
10,100,babble,0.9494887525562372,18.0
11,100,babble,0.9494887525562372,18.0
12,100,babble,0.9527607361963191,18.0
13,100,babble,0.9513292433537832,18.0
14,100,babble,0.9503067484662576,18.0
15,100,babble,0.9494887525562372,18.0
16,100,babble,0.9531697341513292,18.0
17,100,babble,0.9484662576687116,18.0
18,100,babble,0.9486707566462168,18.0
19,100,babble,0.9523517382413088,18.0
20,100,babble,0.9480572597137015,18.0
21,100,babble,0.9480572597137015,18.0
22,100,babble,0.9533742331288344,18.0
23,100,babble,0.9488752556237219,18.0
24,100,babble,0.9480572597137015,18.0
0,100,babble,0.9486707566462168,15.0
1,100,babble,0.9464212678936605,15.0
2,100,babble,0.9484662576687116,15.0
3,100,babble,0.9433537832310839,15.0
4,100,babble,0.9474437627811861,15.0
5,100,babble,0.9494887525562372,15.0
6,100,babble,0.9396728016359919,15.0
7,100,babble,0.9458077709611452,15.0
8,100,babble,0.9480572597137015,15.0
9,100,babble,0.9478527607361963,15.0
10,100,babble,0.9447852760736196,15.0
11,100,babble,0.9492842535787321,15.0
12,100,babble,0.9501022494887525,15.0
13,100,babble,0.9488752556237219,15.0
14,100,babble,0.9460122699386503,15.0
15,100,babble,0.949079754601227,15.0
16,100,babble,0.949079754601227,15.0
17,100,babble,0.9433537832310839,15.0
18,100,babble,0.9462167689161555,15.0
19,100,babble,0.9462167689161555,15.0
20,100,babble,0.9441717791411043,15.0
21,100,babble,0.9433537832310839,15.0
22,100,babble,0.9482617586912065,15.0
23,100,babble,0.9464212678936605,15.0
24,100,babble,0.9460122699386503,15.0
0,100,babble,0.9433537832310839,12.0
1,100,babble,0.941717791411043,12.0
2,100,babble,0.9411042944785276,12.0
3,100,babble,0.9368098159509203,12.0
4,100,babble,0.9427402862985685,12.0
5,100,babble,0.9408997955010225,12.0
6,100,babble,0.9347648261758691,12.0
7,100,babble,0.9396728016359919,12.0
8,100,babble,0.9421267893660532,12.0
9,100,babble,0.9404907975460123,12.0
10,100,babble,0.9392638036809816,12.0
11,100,babble,0.9415132924335379,12.0
12,100,babble,0.9425357873210634,12.0
13,100,babble,0.9421267893660532,12.0
14,100,babble,0.9378323108384458,12.0
15,100,babble,0.9431492842535787,12.0
16,100,babble,0.9425357873210634,12.0
17,100,babble,0.9372188139059304,12.0
18,100,babble,0.9396728016359919,12.0
19,100,babble,0.9390593047034764,12.0
20,100,babble,0.9372188139059304,12.0
21,100,babble,0.9396728016359919,12.0
22,100,babble,0.940081799591002,12.0
23,100,babble,0.943558282208589,12.0
24,100,babble,0.9413087934560327,12.0
0,100,babble,0.9355828220858896,9.0
1,100,babble,0.9355828220858896,9.0
2,100,babble,0.9316973415132924,9.0
3,100,babble,0.9267893660531697,9.0
4,100,babble,0.9300613496932515,9.0
5,100,babble,0.9319018404907975,9.0
6,100,babble,0.9257668711656442,9.0
7,100,babble,0.932719836400818,9.0
8,100,babble,0.9300613496932515,9.0
9,100,babble,0.9314928425357873,9.0
10,100,babble,0.9274028629856851,9.0
11,100,babble,0.930879345603272,9.0
12,100,babble,0.9351738241308793,9.0
13,100,babble,0.9314928425357873,9.0
14,100,babble,0.9314928425357873,9.0
15,100,babble,0.9353783231083844,9.0
16,100,babble,0.9321063394683027,9.0
17,100,babble,0.9247443762781186,9.0
18,100,babble,0.9296523517382413,9.0
19,100,babble,0.9280163599182004,9.0
20,100,babble,0.9292433537832311,9.0
21,100,babble,0.9302658486707567,9.0
22,100,babble,0.9325153374233128,9.0
23,100,babble,0.9325153374233128,9.0
24,100,babble,0.9296523517382413,9.0
0,100,babble,0.9188139059304703,6.0
1,100,babble,0.9261758691206544,6.0
2,100,babble,0.9157464212678936,6.0
3,100,babble,0.9155419222903886,6.0
4,100,babble,0.916359918200409,6.0
5,100,babble,0.916359918200409,6.0
6,100,babble,0.9157464212678936,6.0
7,100,babble,0.9194274028629856,6.0
8,100,babble,0.9137014314928426,6.0
9,100,babble,0.9229038854805726,6.0
10,100,babble,0.9147239263803681,6.0
11,100,babble,0.9157464212678936,6.0
12,100,babble,0.9255623721881391,6.0
13,100,babble,0.9192229038854806,6.0
14,100,babble,0.9171779141104295,6.0
15,100,babble,0.9231083844580777,6.0
16,100,babble,0.9179959100204499,6.0
17,100,babble,0.9137014314928426,6.0
18,100,babble,0.9206543967280164,6.0
19,100,babble,0.9159509202453988,6.0
20,100,babble,0.9149284253578732,6.0
21,100,babble,0.9179959100204499,6.0
22,100,babble,0.9204498977505112,6.0
23,100,babble,0.9167689161554192,6.0
24,100,babble,0.9157464212678936,6.0
0,100,babble,0.8967280163599182,3.0
1,100,babble,0.9106339468302659,3.0
2,100,babble,0.8997955010224948,3.0
3,100,babble,0.8965235173824131,3.0
4,100,babble,0.8920245398773006,3.0
5,100,babble,0.8930470347648262,3.0
6,100,babble,0.8969325153374234,3.0
7,100,babble,0.9002044989775051,3.0
8,100,babble,0.8920245398773006,3.0
9,100,babble,0.9026584867075664,3.0
10,100,babble,0.8957055214723927,3.0
11,100,babble,0.8991820040899795,3.0
12,100,babble,0.905316973415133,3.0
13,100,babble,0.8971370143149284,3.0
14,100,babble,0.8961145194274028,3.0
15,100,babble,0.9,3.0
16,100,babble,0.898159509202454,3.0
17,100,babble,0.8893660531697342,3.0
18,100,babble,0.8995910020449898,3.0
19,100,babble,0.8952965235173824,3.0
20,100,babble,0.8959100204498978,3.0
21,100,babble,0.8940695296523518,3.0
22,100,babble,0.8989775051124744,3.0
23,100,babble,0.8969325153374234,3.0
24,100,babble,0.8973415132924335,3.0
0,100,babble,0.8568507157464212,0.0
1,100,babble,0.8685071574642127,0.0
2,100,babble,0.8586912065439672,0.0
3,100,babble,0.8562372188139059,0.0
4,100,babble,0.8541922290388548,0.0
5,100,babble,0.8570552147239264,0.0
6,100,babble,0.8609406952965235,0.0
7,100,babble,0.8572597137014315,0.0
8,100,babble,0.8582822085889571,0.0
9,100,babble,0.8660531697341514,0.0
10,100,babble,0.8646216768916155,0.0
11,100,babble,0.8609406952965235,0.0
12,100,babble,0.8715746421267894,0.0
13,100,babble,0.8586912065439672,0.0
14,100,babble,0.8560327198364008,0.0
15,100,babble,0.86359918200409,0.0
16,100,babble,0.86359918200409,0.0
17,100,babble,0.8535787321063395,0.0
18,100,babble,0.8558282208588958,0.0
19,100,babble,0.8576687116564418,0.0
20,100,babble,0.8613496932515338,0.0
21,100,babble,0.8515337423312883,0.0
22,100,babble,0.869120654396728,0.0
23,100,babble,0.8556237218813906,0.0
24,100,babble,0.8619631901840491,0.0
0,100,babble,0.7946830265848671,-3.0
1,100,babble,0.8032719836400818,-3.0
2,100,babble,0.787321063394683,-3.0
3,100,babble,0.7793456032719837,-3.0
4,100,babble,0.7961145194274029,-3.0
5,100,babble,0.7928425357873211,-3.0
6,100,babble,0.7973415132924335,-3.0
7,100,babble,0.7899795501022495,-3.0
8,100,babble,0.7860940695296523,-3.0
9,100,babble,0.8008179959100205,-3.0
10,100,babble,0.7993865030674847,-3.0
11,100,babble,0.8028629856850715,-3.0
12,100,babble,0.7995910020449898,-3.0
13,100,babble,0.798159509202454,-3.0
14,100,babble,0.789161554192229,-3.0
15,100,babble,0.7932515337423313,-3.0
16,100,babble,0.7987730061349694,-3.0
17,100,babble,0.7920245398773006,-3.0
18,100,babble,0.7871165644171779,-3.0
19,100,babble,0.7934560327198364,-3.0
20,100,babble,0.7985685071574642,-3.0
21,100,babble,0.7856850715746422,-3.0
22,100,babble,0.8079754601226994,-3.0
23,100,babble,0.7940695296523518,-3.0
24,100,babble,0.7952965235173824,-3.0
0,100,kitchen,0.9533742331288344,24.0
1,100,kitchen,0.9554192229038855,24.0
2,100,kitchen,0.9552147239263804,24.0
3,100,kitchen,0.9566462167689161,24.0
4,100,kitchen,0.9535787321063395,24.0
5,100,kitchen,0.9560327198364008,24.0
6,100,kitchen,0.9513292433537832,24.0
7,100,kitchen,0.9529652351738241,24.0
8,100,kitchen,0.9507157464212679,24.0
9,100,kitchen,0.9537832310838446,24.0
10,100,kitchen,0.9539877300613497,24.0
11,100,kitchen,0.9523517382413088,24.0
12,100,kitchen,0.9550102249488752,24.0
