noise_type,snr_train,snr_test,accuracy
babble,30,0,0.6413087934560328
babble,30,3,0.7666666666666667
babble,30,6,0.8460122699386503
babble,30,9,0.8920245398773006
babble,30,12,0.9159509202453988
babble,30,15,0.9314928425357873
babble,30,18,0.9394683026584867
babble,30,21,0.9480572597137015
babble,30,24,0.9517382413087935
babble,30,27,0.9513292433537832
babble,30,30,0.9539877300613497
car_horn_background,-3,-3,0.7707566462167689
car_horn_background,-3,0,0.8130879345603272
car_horn_background,-3,3,0.8351738241308794
car_horn_background,-3,6,0.8470347648261759
car_horn_background,-3,9,0.8648261758691207
car_horn_background,-3,12,0.8748466257668711
car_horn_background,-3,15,0.8830265848670756
car_horn_background,-3,18,0.8912065439672802
car_horn_background,-3,21,0.8957055214723927
car_horn_background,-3,24,0.8993865030674847
car_horn_background,-3,27,0.901635991820041
car_horn_background,-3,30,0.9042944785276074
car_horn_background,0,-3,0.7717791411042945
car_horn_background,0,0,0.8214723926380368
car_horn_background,0,3,0.8515337423312883
car_horn_background,0,6,0.869120654396728
car_horn_background,0,9,0.8830265848670756
car_horn_background,0,12,0.8885480572597138
car_horn_background,0,15,0.8965235173824131
car_horn_background,0,18,0.9061349693251534
car_horn_background,0,21,0.9112474437627812
car_horn_background,0,24,0.916359918200409
car_horn_background,0,27,0.9190184049079755
car_horn_background,0,30,0.9200408997955011
car_horn_background,3,-3,0.7619631901840491
car_horn_background,3,0,0.8271983640081799
car_horn_background,3,3,0.8629856850715747
car_horn_background,3,6,0.8840490797546012
car_horn_background,3,9,0.8934560327198364
car_horn_background,3,12,0.9032719836400818
car_horn_background,3,15,0.90920245398773
car_horn_background,3,18,0.9161554192229039
car_horn_background,3,21,0.9206543967280164
car_horn_background,3,24,0.9245398773006135
car_horn_background,3,27,0.9269938650306748
car_horn_background,3,30,0.9294478527607362
car_horn_background,6,-3,0.7364008179959101
car_horn_background,6,0,0.8171779141104294
car_horn_background,6,3,0.8642126789366054
car_horn_background,6,6,0.8885480572597138
car_horn_background,6,9,0.9057259713701431
car_horn_background,6,12,0.9141104294478528
car_horn_background,6,15,0.9200408997955011
car_horn_background,6,18,0.9253578732106339
car_horn_background,6,21,0.9310838445807771
car_horn_background,6,24,0.9329243353783231
car_horn_background,6,27,0.9351738241308793
car_horn_background,6,30,0.9376278118609407
car_horn_background,9,-3,0.7300613496932515
car_horn_background,9,0,0.812678936605317
car_horn_background,9,3,0.8640081799591002
car_horn_background,9,6,0.8952965235173824
car_horn_background,9,9,0.911042944785276
car_horn_background,9,12,0.9229038854805726
car_horn_background,9,15,0.9319018404907975
car_horn_background,9,18,0.9351738241308793
car_horn_background,9,21,0.9392638036809816
car_horn_background,9,24,0.9431492842535787
car_horn_background,9,27,0.9439672801635992
car_horn_background,9,30,0.9449897750511247
car_horn_background,12,-3,0.658282208588957
car_horn_background,12,0,0.7711656441717791
car_horn_background,12,3,0.8404907975460123
car_horn_background,12,6,0.8838445807770962
car_horn_background,12,9,0.9077709611451943
car_horn_background,12,12,0.9243353783231084
car_horn_background,12,15,0.9335378323108384
car_horn_background,12,18,0.9388548057259714
car_horn_background,12,21,0.9433537832310839
car_horn_background,12,24,0.9474437627811861
car_horn_background,12,27,0.9484662576687116
car_horn_background,12,30,0.9492842535787321
car_horn_background,15,-3,0.6877300613496933
car_horn_background,15,0,0.7926380368098159
car_horn_background,15,3,0.8543967280163599
car_horn_background,15,6,0.8903885480572598
car_horn_background,15,9,0.9130879345603272
car_horn_background,15,12,0.9294478527607362
car_horn_background,15,15,0.9366053169734151
car_horn_background,15,18,0.9423312883435583
car_horn_background,15,21,0.947239263803681
car_horn_background,15,24,0.9486707566462168
car_horn_background,15,27,0.9492842535787321
car_horn_background,15,30,0.9505112474437628
car_horn_background,18,-3,0.6623721881390593
car_horn_background,18,0,0.767280163599182
car_horn_background,18,3,0.838036809815951
car_horn_background,18,6,0.8824130879345603
car_horn_background,18,9,0.908997955010225
car_horn_background,18,12,0.9249488752556237
car_horn_background,18,15,0.9374233128834356
car_horn_background,18,18,0.9447852760736196
car_horn_background,18,21,0.9486707566462168
car_horn_background,18,24,0.9531697341513292
car_horn_background,18,27,0.9529652351738241
car_horn_background,18,30,0.9535787321063395
car_horn_background,21,-3,0.6263803680981596
car_horn_background,21,0,0.7343558282208589
car_horn_background,21,3,0.8141104294478527
car_horn_background,21,6,0.8721881390593047
car_horn_background,21,9,0.9012269938650307
car_horn_background,21,12,0.9206543967280164
car_horn_background,21,15,0.93640081799591
car_horn_background,21,18,0.9443762781186094
car_horn_background,21,21,0.9488752556237219
car_horn_background,21,24,0.9515337423312883
car_horn_background,21,27,0.9539877300613497
car_horn_background,21,30,0.9558282208588957
car_horn_background,24,-3,0.5660531697341513
car_horn_background,24,0,0.6850715746421268
car_horn_background,24,3,0.7746421267893661
car_horn_background,24,6,0.8406952965235174
car_horn_background,24,9,0.883640081799591
car_horn_background,24,12,0.910838445807771
car_horn_background,24,15,0.9292433537832311
car_horn_background,24,18,0.940081799591002
car_horn_background,24,21,0.9458077709611452
car_horn_background,24,24,0.9496932515337423
car_horn_background,24,27,0.9531697341513292
car_horn_background,24,30,0.9533742331288344
car_horn_background,27,-3,0.5486707566462168
car_horn_background,27,0,0.6533742331288344
car_horn_background,27,3,0.7361963190184049
car_horn_background,27,6,0.8081799591002045
car_horn_background,27,9,0.8586912065439672
car_horn_background,27,12,0.9002044989775051
car_horn_background,27,15,0.9210633946830266
car_horn_background,27,18,0.9355828220858896
car_horn_background,27,21,0.9427402862985685
car_horn_background,27,24,0.947239263803681
car_horn_background,27,27,0.9515337423312883
car_horn_background,27,30,0.9515337423312883
car_horn_background,30,-3,0.6012269938650306
car_horn_background,30,0,0.7028629856850716
car_horn_background,30,3,0.7842535787321063
car_horn_background,30,6,0.8447852760736196
car_horn_background,30,9,0.8850715746421268
car_horn_background,30,12,0.916359918200409
car_horn_background,30,15,0.9321063394683027
car_horn_background,30,18,0.941717791411043
car_horn_background,30,21,0.9486707566462168
car_horn_background,30,24,0.9529652351738241
car_horn_background,30,27,0.9562372188139059
car_horn_background,30,30,0.9580777096114519
dog_bark_foreground,-3,-3,0.8948875255623722
dog_bark_foreground,-3,0,0.9081799591002045
dog_bark_foreground,-3,3,0.9184049079754601
dog_bark_foreground,-3,6,0.9280163599182004
dog_bark_foreground,-3,9,0.9359918200408998
dog_bark_foreground,-3,12,0.9394683026584867
dog_bark_foreground,-3,15,0.9431492842535787
dog_bark_foreground,-3,18,0.9443762781186094
dog_bark_foreground,-3,21,0.9478527607361963
dog_bark_foreground,-3,24,0.9503067484662576
dog_bark_foreground,-3,27,0.9525562372188139
dog_bark_foreground,-3,30,0.9519427402862985
dog_bark_foreground,0,-3,0.8914110429447852
dog_bark_foreground,0,0,0.9040899795501023
dog_bark_foreground,0,3,0.9186094069529652
dog_bark_foreground,0,6,0.9269938650306748
dog_bark_foreground,0,9,0.9343558282208589
dog_bark_foreground,0,12,0.939877300613497
dog_bark_foreground,0,15,0.943762781186094
dog_bark_foreground,0,18,0.9474437627811861
dog_bark_foreground,0,21,0.9517382413087935
dog_bark_foreground,0,24,0.9543967280163599
dog_bark_foreground,0,27,0.9548057259713701
dog_bark_foreground,0,30,0.9533742331288344
dog_bark_foreground,3,-3,0.8869120654396728
dog_bark_foreground,3,0,0.9032719836400818
dog_bark_foreground,3,3,0.9165644171779141
dog_bark_foreground,3,6,0.9265848670756647
dog_bark_foreground,3,9,0.934560327198364
dog_bark_foreground,3,12,0.9396728016359919
dog_bark_foreground,3,15,0.9439672801635992
dog_bark_foreground,3,18,0.9466257668711656
dog_bark_foreground,3,21,0.9525562372188139
dog_bark_foreground,3,24,0.9535787321063395
