noise_type,snr_train,snr_test,accuracy
street_music_foreground,6,27,0.905521472392638
street_music_foreground,6,30,0.907361963190184
street_music_foreground,9,-3,0.3202453987730061
street_music_foreground,9,0,0.4834355828220859
street_music_foreground,9,3,0.6644171779141105
street_music_foreground,9,6,0.7787321063394683
street_music_foreground,9,9,0.8413087934560327
street_music_foreground,9,12,0.8717791411042944
street_music_foreground,9,15,0.8899795501022495
street_music_foreground,9,18,0.9022494887525563
street_music_foreground,9,21,0.9094069529652352
street_music_foreground,9,24,0.9155419222903886
street_music_foreground,9,27,0.916359918200409
street_music_foreground,9,30,0.9208588957055215
street_music_foreground,12,-3,0.28077709611451945
street_music_foreground,12,0,0.42760736196319016
street_music_foreground,12,3,0.6124744376278118
street_music_foreground,12,6,0.7591002044989775
street_music_foreground,12,9,0.8359918200408998
street_music_foreground,12,12,0.8730061349693251
street_music_foreground,12,15,0.8934560327198364
street_music_foreground,12,18,0.907361963190184
street_music_foreground,12,21,0.9143149284253579
street_music_foreground,12,24,0.9192229038854806
street_music_foreground,12,27,0.9231083844580777
street_music_foreground,12,30,0.9278118609406953
street_music_foreground,15,-3,0.26380368098159507
street_music_foreground,15,0,0.39079754601226996
street_music_foreground,15,3,0.569120654396728
street_music_foreground,15,6,0.7321063394683026
street_music_foreground,15,9,0.8245398773006135
street_music_foreground,15,12,0.8721881390593047
street_music_foreground,15,15,0.8934560327198364
street_music_foreground,15,18,0.9106339468302659
street_music_foreground,15,21,0.916359918200409
street_music_foreground,15,24,0.9243353783231084
street_music_foreground,15,27,0.9294478527607362
street_music_foreground,15,30,0.9298568507157464
street_music_foreground,18,-3,0.23844580777096114
street_music_foreground,18,0,0.35480572597137017
street_music_foreground,18,3,0.52719836400818
street_music_foreground,18,6,0.6952965235173824
street_music_foreground,18,9,0.808997955010225
street_music_foreground,18,12,0.8619631901840491
street_music_foreground,18,15,0.887321063394683
street_music_foreground,18,18,0.9075664621676892
street_music_foreground,18,21,0.9177914110429448
street_music_foreground,18,24,0.9235173824130879
street_music_foreground,18,27,0.9292433537832311
street_music_foreground,18,30,0.9302658486707567
street_music_foreground,21,-3,0.22392638036809817
street_music_foreground,21,0,0.3286298568507158
street_music_foreground,21,3,0.49570552147239266
street_music_foreground,21,6,0.6740286298568507
street_music_foreground,21,9,0.7912065439672802
street_music_foreground,21,12,0.8558282208588958
street_music_foreground,21,15,0.8858895705521472
street_music_foreground,21,18,0.9067484662576687
street_music_foreground,21,21,0.9173824130879346
street_music_foreground,21,24,0.9243353783231084
street_music_foreground,21,27,0.9286298568507158
street_music_foreground,21,30,0.9316973415132924
street_music_foreground,24,-3,0.21901840490797547
street_music_foreground,24,0,0.3216768916155419
street_music_foreground,24,3,0.48302658486707567
street_music_foreground,24,6,0.65439672801636
street_music_foreground,24,9,0.7752556237218814
street_music_foreground,24,12,0.8478527607361963
street_music_foreground,24,15,0.883640081799591
street_music_foreground,24,18,0.9032719836400818
street_music_foreground,24,21,0.9139059304703476
street_music_foreground,24,24,0.9226993865030675
street_music_foreground,24,27,0.9310838445807771
street_music_foreground,24,30,0.934560327198364
street_music_foreground,27,-3,0.22249488752556237
street_music_foreground,27,0,0.3192229038854806
street_music_foreground,27,3,0.46789366053169734
street_music_foreground,27,6,0.6335378323108385
street_music_foreground,27,9,0.7591002044989775
street_music_foreground,27,12,0.8388548057259714
street_music_foreground,27,15,0.8791411042944786
street_music_foreground,27,18,0.8989775051124744
street_music_foreground,27,21,0.912678936605317
street_music_foreground,27,24,0.9216768916155419
street_music_foreground,27,27,0.9294478527607362
street_music_foreground,27,30,0.9341513292433538
street_music_foreground,30,-3,0.2298568507157464
street_music_foreground,30,0,0.3239263803680982
street_music_foreground,30,3,0.4662576687116564
street_music_foreground,30,6,0.6245398773006134
street_music_foreground,30,9,0.7521472392638037
street_music_foreground,30,12,0.8321063394683027
street_music_foreground,30,15,0.876278118609407
street_music_foreground,30,18,0.8967280163599182
street_music_foreground,30,21,0.908997955010225
street_music_foreground,30,24,0.9194274028629856
street_music_foreground,30,27,0.9282208588957055
street_music_foreground,30,30,0.9321063394683027
