noise_type,snr_train,snr_test,accuracy
dog_bark_foreground,3,21,0.9519427402862985
dog_bark_foreground,3,24,0.9543967280163599
dog_bark_foreground,3,27,0.9558282208588957
dog_bark_foreground,3,30,0.9574642126789366
dog_bark_foreground,6,-3,0.867280163599182
dog_bark_foreground,6,0,0.8916155419222904
dog_bark_foreground,6,3,0.90920245398773
dog_bark_foreground,6,6,0.9222903885480572
dog_bark_foreground,6,9,0.9316973415132924
dog_bark_foreground,6,12,0.9366053169734151
dog_bark_foreground,6,15,0.9439672801635992
dog_bark_foreground,6,18,0.9466257668711656
dog_bark_foreground,6,21,0.9498977505112475
dog_bark_foreground,6,24,0.9529652351738241
dog_bark_foreground,6,27,0.9556237218813906
dog_bark_foreground,6,30,0.9566462167689161
dog_bark_foreground,9,-3,0.8603271983640082
dog_bark_foreground,9,0,0.8852760736196319
dog_bark_foreground,9,3,0.9057259713701431
dog_bark_foreground,9,6,0.9192229038854806
dog_bark_foreground,9,9,0.9280163599182004
dog_bark_foreground,9,12,0.93640081799591
dog_bark_foreground,9,15,0.9415132924335379
dog_bark_foreground,9,18,0.9451942740286299
dog_bark_foreground,9,21,0.9486707566462168
dog_bark_foreground,9,24,0.9513292433537832
dog_bark_foreground,9,27,0.9541922290388548
dog_bark_foreground,9,30,0.9548057259713701
dog_bark_foreground,12,-3,0.8513292433537832
dog_bark_foreground,12,0,0.880163599182004
dog_bark_foreground,12,3,0.9020449897750511
dog_bark_foreground,12,6,0.9175869120654396
dog_bark_foreground,12,9,0.9261758691206544
dog_bark_foreground,12,12,0.9357873210633947
dog_bark_foreground,12,15,0.9404907975460123
dog_bark_foreground,12,18,0.943558282208589
dog_bark_foreground,12,21,0.9466257668711656
dog_bark_foreground,12,24,0.9503067484662576
dog_bark_foreground,12,27,0.9529652351738241
dog_bark_foreground,12,30,0.9535787321063395
dog_bark_foreground,15,-3,0.8368098159509203
dog_bark_foreground,15,0,0.8693251533742331
dog_bark_foreground,15,3,0.8914110429447852
dog_bark_foreground,15,6,0.9112474437627812
dog_bark_foreground,15,9,0.9245398773006135
dog_bark_foreground,15,12,0.9323108384458078
dog_bark_foreground,15,15,0.9378323108384458
dog_bark_foreground,15,18,0.9423312883435583
dog_bark_foreground,15,21,0.943558282208589
dog_bark_foreground,15,24,0.947239263803681
dog_bark_foreground,15,27,0.949079754601227
dog_bark_foreground,15,30,0.9517382413087935
dog_bark_foreground,18,-3,0.8231083844580777
dog_bark_foreground,18,0,0.8572597137014315
dog_bark_foreground,18,3,0.8830265848670756
dog_bark_foreground,18,6,0.9040899795501023
dog_bark_foreground,18,9,0.9190184049079755
dog_bark_foreground,18,12,0.9288343558282208
dog_bark_foreground,18,15,0.9355828220858896
dog_bark_foreground,18,18,0.9388548057259714
dog_bark_foreground,18,21,0.9421267893660532
dog_bark_foreground,18,24,0.9441717791411043
dog_bark_foreground,18,27,0.9484662576687116
dog_bark_foreground,18,30,0.9496932515337423
dog_bark_foreground,21,-3,0.8
dog_bark_foreground,21,0,0.8376278118609407
dog_bark_foreground,21,3,0.8693251533742331
dog_bark_foreground,21,6,0.8916155419222904
dog_bark_foreground,21,9,0.9132924335378323
dog_bark_foreground,21,12,0.9224948875255624
dog_bark_foreground,21,15,0.9314928425357873
dog_bark_foreground,21,18,0.9359918200408998
dog_bark_foreground,21,21,0.9396728016359919
dog_bark_foreground,21,24,0.9413087934560327
dog_bark_foreground,21,27,0.9445807770961145
dog_bark_foreground,21,30,0.9466257668711656
dog_bark_foreground,24,-3,0.781799591002045
dog_bark_foreground,24,0,0.8224948875255623
dog_bark_foreground,24,3,0.8570552147239264
dog_bark_foreground,24,6,0.880163599182004
dog_bark_foreground,24,9,0.9030674846625767
dog_bark_foreground,24,12,0.9159509202453988
dog_bark_foreground,24,15,0.9249488752556237
dog_bark_foreground,24,18,0.932719836400818
dog_bark_foreground,24,21,0.9355828220858896
dog_bark_foreground,24,24,0.938036809815951
dog_bark_foreground,24,27,0.9425357873210634
dog_bark_foreground,24,30,0.9441717791411043
dog_bark_foreground,27,-3,0.7736196319018405
dog_bark_foreground,27,0,0.8139059304703476
dog_bark_foreground,27,3,0.8498977505112475
dog_bark_foreground,27,6,0.874437627811861
dog_bark_foreground,27,9,0.8965235173824131
dog_bark_foreground,27,12,0.9102249488752556
dog_bark_foreground,27,15,0.9202453987730062
dog_bark_foreground,27,18,0.9284253578732107
dog_bark_foreground,27,21,0.9331288343558283
dog_bark_foreground,27,24,0.9370143149284254
dog_bark_foreground,27,27,0.9406952965235174
dog_bark_foreground,27,30,0.9427402862985685
dog_bark_foreground,30,-3,0.7723926380368098
dog_bark_foreground,30,0,0.8096114519427403
dog_bark_foreground,30,3,0.847239263803681
dog_bark_foreground,30,6,0.8715746421267894
dog_bark_foreground,30,9,0.8961145194274028
dog_bark_foreground,30,12,0.90920245398773
dog_bark_foreground,30,15,0.918200408997955
dog_bark_foreground,30,18,0.9280163599182004
dog_bark_foreground,30,21,0.932719836400818
dog_bark_foreground,30,24,0.9370143149284254
dog_bark_foreground,30,27,0.9406952965235174
dog_bark_foreground,30,30,0.9431492842535787
street_music_foreground,-3,-3,0.5114519427402863
street_music_foreground,-3,0,0.6226993865030674
street_music_foreground,-3,3,0.6995910020449898
street_music_foreground,-3,6,0.7535787321063395
street_music_foreground,-3,9,0.7932515337423313
street_music_foreground,-3,12,0.8167689161554192
street_music_foreground,-3,15,0.8347648261758691
street_music_foreground,-3,18,0.8441717791411043
street_music_foreground,-3,21,0.849284253578732
street_music_foreground,-3,24,0.8517382413087935
street_music_foreground,-3,27,0.8537832310838446
street_music_foreground,-3,30,0.8556237218813906
street_music_foreground,0,-3,0.5284253578732107
street_music_foreground,0,0,0.6529652351738241
street_music_foreground,0,3,0.7345603271983641
street_music_foreground,0,6,0.7848670756646217
street_music_foreground,0,9,0.8216768916155419
street_music_foreground,0,12,0.843558282208589
street_music_foreground,0,15,0.8607361963190184
street_music_foreground,0,18,0.8715746421267894
street_music_foreground,0,21,0.8740286298568507
street_music_foreground,0,24,0.8766871165644172
street_music_foreground,0,27,0.881799591002045
