noise_type,snr_train,snr_test,accuracy
street_music_foreground,6,24,0.8850715746421268
street_music_foreground,6,27,0.8889570552147239
street_music_foreground,6,30,0.8910020449897751
street_music_foreground,9,-3,0.16912065439672802
street_music_foreground,9,0,0.28282208588957053
street_music_foreground,9,3,0.45439672801635994
street_music_foreground,9,6,0.6278118609406953
street_music_foreground,9,9,0.7464212678936605
street_music_foreground,9,12,0.8122699386503067
street_music_foreground,9,15,0.8423312883435583
street_music_foreground,9,18,0.8621676891615542
street_music_foreground,9,21,0.8713701431492843
street_music_foreground,9,24,0.8773006134969326
street_music_foreground,9,27,0.8809815950920246
street_music_foreground,9,30,0.8838445807770962
street_music_foreground,12,-3,0.16319018404907976
street_music_foreground,12,0,0.2701431492842536
street_music_foreground,12,3,0.4310838445807771
street_music_foreground,12,6,0.6051124744376278
street_music_foreground,12,9,0.7339468302658486
street_music_foreground,12,12,0.808997955010225
street_music_foreground,12,15,0.8478527607361963
street_music_foreground,12,18,0.869120654396728
street_music_foreground,12,21,0.8787321063394683
street_music_foreground,12,24,0.8856850715746422
street_music_foreground,12,27,0.8887525562372188
street_music_foreground,12,30,0.8916155419222904
street_music_foreground,15,-3,0.1701431492842536
street_music_foreground,15,0,0.285480572597137
street_music_foreground,15,3,0.4439672801635992
street_music_foreground,15,6,0.6024539877300613
street_music_foreground,15,9,0.7339468302658486
street_music_foreground,15,12,0.8069529652351738
street_music_foreground,15,15,0.8484662576687116
street_music_foreground,15,18,0.8758691206543967
street_music_foreground,15,21,0.8852760736196319
street_music_foreground,15,24,0.8934560327198364
street_music_foreground,15,27,0.8989775051124744
street_music_foreground,15,30,0.901840490797546
street_music_foreground,18,-3,0.19550102249488752
street_music_foreground,18,0,0.3061349693251534
street_music_foreground,18,3,0.4582822085889571
street_music_foreground,18,6,0.6079754601226994
street_music_foreground,18,9,0.7312883435582822
street_music_foreground,18,12,0.8063394683026585
street_music_foreground,18,15,0.8501022494887526
street_music_foreground,18,18,0.8758691206543967
street_music_foreground,18,21,0.8910020449897751
street_music_foreground,18,24,0.898159509202454
street_music_foreground,18,27,0.9044989775051124
street_music_foreground,18,30,0.9079754601226994
street_music_foreground,21,-3,0.2147239263803681
street_music_foreground,21,0,0.3132924335378323
street_music_foreground,21,3,0.44826175869120655
street_music_foreground,21,6,0.5985685071574642
street_music_foreground,21,9,0.7151329243353783
street_music_foreground,21,12,0.8010224948875255
street_music_foreground,21,15,0.8511247443762782
street_music_foreground,21,18,0.8748466257668711
street_music_foreground,21,21,0.8928425357873211
street_music_foreground,21,24,0.8975460122699387
street_music_foreground,21,27,0.9063394683026584
street_music_foreground,21,30,0.9120654396728016
street_music_foreground,24,-3,0.21942740286298568
street_music_foreground,24,0,0.3034764826175869
street_music_foreground,24,3,0.4280163599182004
street_music_foreground,24,6,0.5738241308793456
street_music_foreground,24,9,0.6920245398773006
street_music_foreground,24,12,0.7848670756646217
street_music_foreground,24,15,0.840081799591002
street_music_foreground,24,18,0.8701431492842536
street_music_foreground,24,21,0.8897750511247444
street_music_foreground,24,24,0.896319018404908
street_music_foreground,24,27,0.9049079754601227
street_music_foreground,24,30,0.9116564417177914
street_music_foreground,27,-3,0.22188139059304704
street_music_foreground,27,0,0.2983640081799591
street_music_foreground,27,3,0.41451942740286296
street_music_foreground,27,6,0.5621676891615542
street_music_foreground,27,9,0.6811860940695297
street_music_foreground,27,12,0.7775051124744377
street_music_foreground,27,15,0.8343558282208589
street_music_foreground,27,18,0.8685071574642127
street_music_foreground,27,21,0.8858895705521472
street_music_foreground,27,24,0.8957055214723927
street_music_foreground,27,27,0.9065439672801636
street_music_foreground,27,30,0.9118609406952966
street_music_foreground,30,-3,0.2212678936605317
street_music_foreground,30,0,0.29570552147239265
street_music_foreground,30,3,0.41186094069529655
street_music_foreground,30,6,0.5578732106339468
street_music_foreground,30,9,0.6797546012269938
street_music_foreground,30,12,0.774437627811861
street_music_foreground,30,15,0.8359918200408998
street_music_foreground,30,18,0.8713701431492843
street_music_foreground,30,21,0.8862985685071575
street_music_foreground,30,24,0.8991820040899795
street_music_foreground,30,27,0.9098159509202454
street_music_foreground,30,30,0.9149284253578732
