noise_type,snr_train,snr_test,accuracy
babble,27,9,0.8517382413087935
babble,27,12,0.8920245398773006
babble,27,15,0.9114519427402863
babble,27,18,0.9251533742331288
babble,27,21,0.9347648261758691
babble,27,24,0.941717791411043
babble,27,27,0.9439672801635992
babble,27,30,0.9460122699386503
babble,30,-3,0.4411042944785276
babble,30,0,0.5801635991820041
babble,30,3,0.7153374233128834
babble,30,6,0.8077709611451943
babble,30,9,0.8646216768916155
babble,30,12,0.8965235173824131
babble,30,15,0.9149284253578732
babble,30,18,0.9300613496932515
babble,30,21,0.9370143149284254
babble,30,24,0.9449897750511247
babble,30,27,0.9460122699386503
babble,30,30,0.9484662576687116
car_horn_background,-3,-3,0.7460122699386503
car_horn_background,-3,0,0.7787321063394683
car_horn_background,-3,3,0.7946830265848671
car_horn_background,-3,6,0.8067484662576687
car_horn_background,-3,9,0.8226993865030675
car_horn_background,-3,12,0.8343558282208589
car_horn_background,-3,15,0.8494887525562372
car_horn_background,-3,18,0.8607361963190184
car_horn_background,-3,21,0.8693251533742331
car_horn_background,-3,24,0.870961145194274
car_horn_background,-3,27,0.8748466257668711
car_horn_background,-3,30,0.8740286298568507
car_horn_background,0,-3,0.7552147239263803
car_horn_background,0,0,0.7977505112474438
car_horn_background,0,3,0.8241308793456033
car_horn_background,0,6,0.839877300613497
car_horn_background,0,9,0.852760736196319
car_horn_background,0,12,0.8586912065439672
car_horn_background,0,15,0.870961145194274
car_horn_background,0,18,0.8797546012269939
car_horn_background,0,21,0.885480572597137
car_horn_background,0,24,0.8885480572597138
car_horn_background,0,27,0.8928425357873211
car_horn_background,0,30,0.8950920245398774
car_horn_background,3,-3,0.750920245398773
car_horn_background,3,0,0.8061349693251534
car_horn_background,3,3,0.8378323108384458
car_horn_background,3,6,0.8574642126789366
car_horn_background,3,9,0.8693251533742331
car_horn_background,3,12,0.878118609406953
car_horn_background,3,15,0.887321063394683
car_horn_background,3,18,0.894478527607362
car_horn_background,3,21,0.8977505112474438
car_horn_background,3,24,0.8997955010224948
car_horn_background,3,27,0.9030674846625767
car_horn_background,3,30,0.9059304703476483
car_horn_background,6,-3,0.7361963190184049
car_horn_background,6,0,0.8057259713701431
car_horn_background,6,3,0.8466257668711656
car_horn_background,6,6,0.8717791411042944
car_horn_background,6,9,0.8850715746421268
car_horn_background,6,12,0.8961145194274028
car_horn_background,6,15,0.9014314928425358
car_horn_background,6,18,0.905521472392638
car_horn_background,6,21,0.9102249488752556
car_horn_background,6,24,0.912678936605317
car_horn_background,6,27,0.9161554192229039
car_horn_background,6,30,0.9177914110429448
car_horn_background,9,-3,0.720040899795501
car_horn_background,9,0,0.8057259713701431
car_horn_background,9,3,0.8513292433537832
car_horn_background,9,6,0.8787321063394683
car_horn_background,9,9,0.8946830265848671
car_horn_background,9,12,0.907157464212679
car_horn_background,9,15,0.9143149284253579
car_horn_background,9,18,0.9188139059304703
car_horn_background,9,21,0.9233128834355828
car_horn_background,9,24,0.9259713701431492
car_horn_background,9,27,0.9284253578732107
car_horn_background,9,30,0.9304703476482618
car_horn_background,12,-3,0.685480572597137
car_horn_background,12,0,0.7862985685071575
car_horn_background,12,3,0.8406952965235174
car_horn_background,12,6,0.8789366053169734
car_horn_background,12,9,0.8965235173824131
car_horn_background,12,12,0.9087934560327199
car_horn_background,12,15,0.9194274028629856
car_horn_background,12,18,0.9235173824130879
car_horn_background,12,21,0.9274028629856851
car_horn_background,12,24,0.9298568507157464
car_horn_background,12,27,0.9337423312883436
car_horn_background,12,30,0.934560327198364
car_horn_background,15,-3,0.658282208588957
car_horn_background,15,0,0.7640081799591002
car_horn_background,15,3,0.8337423312883435
car_horn_background,15,6,0.8705521472392638
car_horn_background,15,9,0.8924335378323108
car_horn_background,15,12,0.9118609406952966
car_horn_background,15,15,0.9222903885480572
car_horn_background,15,18,0.929038854805726
car_horn_background,15,21,0.9312883435582822
car_horn_background,15,24,0.9349693251533743
car_horn_background,15,27,0.9366053169734151
car_horn_background,15,30,0.9392638036809816
car_horn_background,18,-3,0.605521472392638
car_horn_background,18,0,0.7267893660531697
car_horn_background,18,3,0.8102249488752556
car_horn_background,18,6,0.8597137014314928
car_horn_background,18,9,0.8895705521472392
car_horn_background,18,12,0.9077709611451943
car_horn_background,18,15,0.9220858895705522
car_horn_background,18,18,0.9292433537832311
car_horn_background,18,21,0.9323108384458078
car_horn_background,18,24,0.9357873210633947
car_horn_background,18,27,0.938036809815951
car_horn_background,18,30,0.9411042944785276
car_horn_background,21,-3,0.550920245398773
car_horn_background,21,0,0.6754601226993865
car_horn_background,21,3,0.7705521472392638
car_horn_background,21,6,0.8359918200408998
car_horn_background,21,9,0.870961145194274
car_horn_background,21,12,0.8977505112474438
car_horn_background,21,15,0.9143149284253579
car_horn_background,21,18,0.9259713701431492
car_horn_background,21,21,0.9284253578732107
car_horn_background,21,24,0.932719836400818
car_horn_background,21,27,0.934560327198364
car_horn_background,21,30,0.9372188139059304
car_horn_background,24,-3,0.5245398773006135
car_horn_background,24,0,0.6347648261758692
car_horn_background,24,3,0.7396728016359918
car_horn_background,24,6,0.812678936605317
car_horn_background,24,9,0.8595092024539878
car_horn_background,24,12,0.8930470347648262
car_horn_background,24,15,0.9102249488752556
car_horn_background,24,18,0.9224948875255624
car_horn_background,24,21,0.9276073619631902
car_horn_background,24,24,0.9335378323108384
car_horn_background,24,27,0.938036809815951
car_horn_background,24,30,0.9392638036809816
car_horn_background,27,-3,0.5110429447852761
car_horn_background,27,0,0.627402862985685
car_horn_background,27,3,0.7314928425357873
car_horn_background,27,6,0.8061349693251534
car_horn_background,27,9,0.8586912065439672
car_horn_background,27,12,0.8936605316973415
car_horn_background,27,15,0.9112474437627812
car_horn_background,27,18,0.9257668711656442
car_horn_background,27,21,0.9323108384458078
car_horn_background,27,24,0.9351738241308793
car_horn_background,27,27,0.939877300613497
car_horn_background,27,30,0.9411042944785276
car_horn_background,30,-3,0.529038854805726
car_horn_background,30,0,0.6355828220858896
car_horn_background,30,3,0.7304703476482618
car_horn_background,30,6,0.8024539877300614
car_horn_background,30,9,0.8552147239263803
car_horn_background,30,12,0.8957055214723927
car_horn_background,30,15,0.912883435582822
car_horn_background,30,18,0.9278118609406953
